"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.34","51.44","YOHO PARK","11790J1","2021-01-01","2021","01","01","","-3.0","","-6.9","","-4.9","","22.9","","0.0","","","","","","0.0","","71","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-02","2021","01","02","","-1.3","","-3.1","","-2.2","","20.2","","0.0","","","","","","0.0","","71","","27","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-03","2021","01","03","","-1.9","","-5.5","","-3.7","","21.7","","0.0","","","","","","0.0","","76","","26","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-04","2021","01","04","","-3.4","","-7.4","","-5.4","","23.4","","0.0","","","","","","0.0","","76","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-05","2021","01","05","","-2.8","","-7.5","","-5.1","","23.1","","0.0","","","","","","0.0","","78","","26","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-06","2021","01","06","","-1.9","","-5.3","","-3.6","","21.6","","0.0","","","","","","0.0","","76","","26","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-07","2021","01","07","","-3.8","","-11.7","","-7.7","","25.7","","0.0","","","","","","0.8","","75","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-08","2021","01","08","","-7.5","","-13.3","","-10.4","","28.4","","0.0","","","","","","0.0","","74","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-09","2021","01","09","","-8.2","","-13.4","","-10.8","","28.8","","0.0","","","","","","0.0","","73","","26","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-10","2021","01","10","","-6.3","","-11.2","","-8.7","","26.7","","0.0","","","","","","0.0","","72","","27","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-11","2021","01","11","","-3.8","","-7.2","","-5.5","","23.5","","0.0","","","","","","0.0","","71","","27","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-12","2021","01","12","","-1.8","","-5.3","","-3.6","","21.6","","0.0","","","","","","0.0","","69","","27","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-13","2021","01","13","","-1.3","","-7.2","","-4.3","","22.3","","0.0","","","","","","0.0","","81","","25","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-14","2021","01","14","","-1.0","","-10.1","","-5.6","","23.6","","0.0","","","","","","0.0","","89","","25","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-15","2021","01","15","","-3.8","","-8.3","","-6.0","","24.0","","0.0","","","","","","0.0","","86","","26","","60",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-16","2021","01","16","","-0.8","","-7.8","","-4.3","","22.3","","0.0","","","","","","0.0","","83","","27","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-17","2021","01","17","","-4.3","","-7.1","","-5.7","","23.7","","0.0","","","","","","0.0","","83","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-18","2021","01","18","","3.1","","-11.2","","-4.0","","22.0","","0.0","","","","","","0.0","","87","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-19","2021","01","19","","-5.2","","-12.8","","-9.0","","27.0","","0.0","","","","","","0.0","","84","","27","","62",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-20","2021","01","20","","-1.5","","-14.3","","-7.9","","25.9","","0.0","","","","","","0.8","","84","","24","","65",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-21","2021","01","21","","-9.5","","-23.1","","-16.3","","34.3","","0.0","","","","","","0.4","","83","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-22","2021","01","22","","-10.4","","-26.1","","-18.2","","36.2","","0.0","","","","","","0.0","","80","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-23","2021","01","23","","-12.1","","-22.7","","-17.4","","35.4","","0.0","","","","","","0.0","","80","","27","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-24","2021","01","24","","-9.8","","-15.6","","-12.7","","30.7","","0.0","","","","","","0.2","","81","","25","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-25","2021","01","25","","-6.9","","-17.2","","-12.0","","30.0","","0.0","","","","","","0.4","","81","","26","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-26","2021","01","26","","-5.5","","-12.7","","-9.1","","27.1","","0.0","","","","","","0.0","","79","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-27","2021","01","27","","-8.2","","-16.7","","-12.5","","30.5","","0.0","","","","","","0.0","","80","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-28","2021","01","28","","-5.4","","-13.6","","-9.5","","27.5","","0.0","","","","","","0.0","","81","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-29","2021","01","29","","-3.0","","-10.6","","-6.8","","24.8","","0.0","","","","","","0.0","","87","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-30","2021","01","30","","-2.8","","-11.8","","-7.3","","25.3","","0.0","","","","","","0.0","","88","","27","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2021-01-31","2021","01","31","","-2.3","","-8.6","","-5.4","","23.4","","0.0","","","","","","0.0","","88","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-02-01","2021","02","01","","0.5","","-4.0","","-1.8","","19.8","","0.0","","","","","","0.0","","101","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-02-02","2021","02","02","","-0.3","","-6.9","","-3.6","","21.6","","0.0","","","","","","0.0","","114","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-02-03","2021","02","03","","-0.4","","-11.2","","-5.8","","23.8","","0.0","","","","","","","M","117","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-02-04","2021","02","04","","-5.1","","-8.9","","-7.0","","25.0","","0.0","","","","","","","M","111","","25","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-05","2021","02","05","","-4.8","","-15.3","","-10.1","","28.1","","0.0","","","","","","","M","110","","6","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-06","2021","02","06","","-12.8","","-20.5","","-16.6","","34.6","","0.0","","","","","","","M","118","","4","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-07","2021","02","07","","-16.3","","-25.1","","-20.7","","38.7","","0.0","","","","","","","M","117","","7","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-08","2021","02","08","","-18.9","","-26.9","","-22.9","","40.9","","0.0","","","","","","","M","114","","7","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-09","2021","02","09","","-19.3","","-34.4","","-26.9","","44.9","","0.0","","","","","","","M","111","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-10","2021","02","10","","-18.8","","-28.2","","-23.5","","41.5","","0.0","","","","","","","M","109","","8","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-11","2021","02","11","","-19.4","","-34.0","","-26.7","","44.7","","0.0","","","","","","","M","108","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-12","2021","02","12","","-14.2","","-32.1","","-23.2","","41.2","","0.0","","","","","","","M","106","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-13","2021","02","13","","-13.6","","-28.5","","-21.1","","39.1","","0.0","","","","","","","M","105","","6","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-14","2021","02","14","","-13.4","","-26.0","","-19.7","","37.7","","0.0","","","","","","","M","105","","26","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-15","2021","02","15","","-8.3","","-24.7","","-16.5","","34.5","","0.0","","","","","","","M","103","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-16","2021","02","16","","-9.1","","-15.8","","-12.5","","30.5","","0.0","","","","","","","M","103","","25","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-17","2021","02","17","","-4.7","","-16.8","","-10.8","","28.8","","0.0","","","","","","","M","103","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-18","2021","02","18","","","M","","M","","M","","M","","M","","","","","","M","102","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-02-19","2021","02","19","","-5.9","","-12.5","","-9.2","","27.2","","0.0","","","","","","0.5","","101","","25","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-20","2021","02","20","","-3.4","","-9.2","","-6.3","","24.3","","0.0","","","","","","0.7","","101","","24","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-21","2021","02","21","","0.8","","-6.9","","-3.0","","21.0","","0.0","","","","","","1.2","","101","","26","","55",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-22","2021","02","22","","1.6","","-5.1","","-1.7","","19.7","","0.0","","","","","","14.2","","105","","25","","63",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-23","2021","02","23","","-1.9","","-13.9","","-7.9","","25.9","","0.0","","","","","","1.2","","113","","25","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-24","2021","02","24","","-2.7","","-20.9","","-11.8","","29.8","","0.0","","","","","","0.8","","112","","23","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-25","2021","02","25","","-3.9","","-10.3","","-7.1","","25.1","","0.0","","","","","","1.1","","109","","28","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-26","2021","02","26","","-2.0","","-8.6","","-5.3","","23.3","","0.0","","","","","","4.5","","111","","26","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-27","2021","02","27","","-2.8","","-12.5","","-7.7","","25.7","","0.0","","","","","","1.4","","113","","25","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-02-28","2021","02","28","","-4.0","","-9.4","","-6.7","","24.7","","0.0","","","","","","3.0","","112","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-01","2021","03","01","","-0.2","","-6.2","","-3.2","","21.2","","0.0","","","","","","0.7","","114","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-02","2021","03","02","","2.7","","-4.8","","-1.1","","19.1","","0.0","","","","","","0.7","","113","","25","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-03","2021","03","03","","3.8","","-5.5","","-0.8","","18.8","","0.0","","","","","","0.0","","111","","25","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-04","2021","03","04","","6.9","","-13.4","","-3.3","","21.3","","0.0","","","","","","0.8","","110","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-05","2021","03","05","","8.3","","-7.0","","0.6","","17.4","","0.0","","","","","","0.6","","109","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-06","2021","03","06","","4.0","","-7.4","","-1.7","","19.7","","0.0","","","","","","7.8","","107","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-07","2021","03","07","","1.1","","-7.8","","-3.3","","21.3","","0.0","","","","","","1.5","","115","","24","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-08","2021","03","08","","1.8","","-14.8","","-6.5","","24.5","","0.0","","","","","","1.7","","115","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-09","2021","03","09","","2.1","","-21.9","","-9.9","","27.9","","0.0","","","","","","1.3","","113","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-10","2021","03","10","","2.3","","-10.3","","-4.0","","22.0","","0.0","","","","","","1.8","","112","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-11","2021","03","11","","1.9","","-15.7","","-6.9","","24.9","","0.0","","","","","","1.5","","113","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-12","2021","03","12","","4.1","","-8.8","","-2.3","","20.3","","0.0","","","","","","0.3","","111","","25","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-13","2021","03","13","","8.4","","-11.1","","-1.4","","19.4","","0.0","","","","","","0.3","","110","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-14","2021","03","14","","8.3","","-6.0","","1.1","","16.9","","0.0","","","","","","0.6","","109","","26","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-15","2021","03","15","","7.4","","-1.1","","3.2","","14.8","","0.0","","","","","","0.2","","108","","24","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-16","2021","03","16","","7.6","","-7.4","","0.1","","17.9","","0.0","","","","","","0.3","","105","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-17","2021","03","17","","7.2","","-12.0","","-2.4","","20.4","","0.0","","","","","","0.0","","104","","25","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-18","2021","03","18","","8.6","","-10.7","","-1.0","","19.0","","0.0","","","","","","0.0","","103","","26","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-19","2021","03","19","","3.5","","-4.3","","-0.4","","18.4","","0.0","","","","","","7.2","","106","","23","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-20","2021","03","20","","3.7","","-4.0","","-0.2","","18.2","","0.0","","","","","","1.3","","106","","27","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-21","2021","03","21","","1.4","","-4.4","","-1.5","","19.5","","0.0","","","","","","0.4","","106","","27","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-22","2021","03","22","","4.9","","-9.9","","-2.5","","20.5","","0.0","","","","","","2.5","","106","","27","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-23","2021","03","23","","2.6","","-17.3","","-7.4","","25.4","","0.0","","","","","","0.9","","107","","25","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-24","2021","03","24","","4.0","","-5.3","","-0.6","","18.6","","0.0","","","","","","2.2","","106","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-25","2021","03","25","","3.8","","-6.8","","-1.5","","19.5","","0.0","","","","","","1.0","","109","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2021-03-26","2021","03","26","","2.5","","-5.2","","-1.3","","19.3","","0.0","","","","","","0.8","","108","","24","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-27","2021","03","27","","4.3","","-3.0","","0.7","","17.3","","0.0","","","","","","1.1","","107","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-28","2021","03","28","","2.9","","-4.9","","-1.0","","19.0","","0.0","","","","","","8.8","","107","","25","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-29","2021","03","29","","-2.4","","-10.2","","-6.3","","24.3","","0.0","","","","","","2.8","","116","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-30","2021","03","30","","-0.2","","-13.8","","-7.0","","25.0","","0.0","","","","","","0.7","","115","","27","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-03-31","2021","03","31","","7.5","","-6.0","","0.7","","17.3","","0.0","","","","","","0.3","","113","","27","","56",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-01","2021","04","01","","4.5","","-3.2","","0.7","","17.3","","0.0","","","","","","0.3","","111","","26","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-02","2021","04","02","","4.8","","-2.5","","1.2","","16.8","","0.0","","","","","","0.0","","110","","27","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-03","2021","04","03","","8.4","","-2.0","","3.2","","14.8","","0.0","","","","","","0.6","","108","","26","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-04","2021","04","04","","5.4","","-6.1","","-0.4","","18.4","","0.0","","","","","","6.0","","105","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-05","2021","04","05","","7.4","","-11.7","","-2.1","","20.1","","0.0","","","","","","0.6","","108","","25","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-06","2021","04","06","","10.0","","-9.5","","0.2","","17.8","","0.0","","","","","","0.0","","105","","25","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-07","2021","04","07","","4.4","","-1.7","","1.4","","16.6","","0.0","","","","","","0.0","","103","","27","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-08","2021","04","08","","1.8","","-5.8","","-2.0","","20.0","","0.0","","","","","","10.5","","103","","26","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-09","2021","04","09","","0.1","","-6.5","","-3.2","","21.2","","0.0","","","","","","0.0","","114","","26","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-10","2021","04","10","","5.9","","-7.9","","-1.0","","19.0","","0.0","","","","","","6.7","","","","25","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-11","2021","04","11","","2.3","","-12.7","","-5.2","","23.2","","0.0","","","","","","0.2","","111","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-12","2021","04","12","","3.8","","-13.0","","-4.6","","22.6","","0.0","","","","","","0.2","","111","","5","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-13","2021","04","13","","11.8","","-16.3","","-2.3","","20.3","","0.0","","","","","","0.8","","109","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-14","2021","04","14","","14.2","","-11.5","","1.3","","16.7","","0.0","","","","","","0.0","","107","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-15","2021","04","15","","15.2","","-7.0","","4.1","","13.9","","0.0","","","","","","0.0","","102","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-16","2021","04","16","","16.1","","-5.7","","5.2","","12.8","","0.0","","","","","","0.0","","98","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-17","2021","04","17","","16.2","","-5.7","","5.2","","12.8","","0.0","","","","","","0.0","","94","","24","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-18","2021","04","18","","2.1","","-7.9","","-2.9","","20.9","","0.0","","","","","","3.9","","90","","8","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-19","2021","04","19","","9.6","","-11.8","","-1.1","","19.1","","0.0","","","","","","0.3","","96","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-20","2021","04","20","","12.4","","-9.4","","1.5","","16.5","","0.0","","","","","","0.0","","89","","25","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-21","2021","04","21","","12.2","","-7.8","","2.2","","15.8","","0.0","","","","","","0.0","","85","","25","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-22","2021","04","22","","1.8","","-5.1","","-1.6","","19.6","","0.0","","","","","","3.3","","80","","8","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-23","2021","04","23","","5.2","","-6.1","","-0.5","","18.5","","0.0","","","","","","1.9","","83","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-24","2021","04","24","","5.8","","-5.4","","0.2","","17.8","","0.0","","","","","","0.6","","83","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-25","2021","04","25","","5.1","","-3.7","","0.7","","17.3","","0.0","","","","","","1.1","","81","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-26","2021","04","26","","8.9","","-8.6","","0.1","","17.9","","0.0","","","","","","0.5","","81","","26","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-27","2021","04","27","","10.3","","-3.7","","3.3","","14.7","","0.0","","","","","","0.0","","78","","27","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-28","2021","04","28","","9.2","","1.4","","5.3","","12.7","","0.0","","","","","","0.0","","74","","25","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-29","2021","04","29","","10.7","","1.4","","6.1","","11.9","","0.0","","","","","","1.0","","71","","24","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-04-30","2021","04","30","","13.1","","1.8","","7.4","","10.6","","0.0","","","","","","0.0","","66","","27","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-01","2021","05","01","","9.8","","-1.8","","4.0","","14.0","","0.0","","","","","","4.4","","61","","24","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-02","2021","05","02","","12.0","","-5.5","","3.2","","14.8","","0.0","","","","","","0.6","","61","","25","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-03","2021","05","03","","10.0","","-4.8","","2.6","","15.4","","0.0","","","","","","1.4","","56","","26","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-04","2021","05","04","","11.1","","-1.4","","4.9","","13.1","","0.0","","","","","","1.3","","54","","26","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-05","2021","05","05","","13.3","","-5.4","","4.0","","14.0","","0.0","","","","","","0.3","","51","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-06","2021","05","06","","16.3","","-3.2","","6.6","","11.4","","0.0","","","","","","0.0","","46","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-07","2021","05","07","","13.8","","0.1","","6.9","","11.1","","0.0","","","","","","9.3","","40","","25","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-08","2021","05","08","","8.0","","-0.9","","3.6","","14.4","","0.0","","","","","","5.5","","38","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-09","2021","05","09","","6.3","","-1.1","","2.6","","15.4","","0.0","","","","","","0.3","","36","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-10","2021","05","10","","12.9","","-3.3","","4.8","","13.2","","0.0","","","","","","0.4","","32","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-11","2021","05","11","","14.0","","-1.5","","6.3","","11.7","","0.0","","","","","","0.0","","27","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-12","2021","05","12","","14.5","","-4.8","","4.8","","13.2","","0.0","","","","","","0.0","","22","","28","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-13","2021","05","13","","16.2","","-1.0","","7.6","","10.4","","0.0","","","","","","0.0","","17","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-14","2021","05","14","","17.6","","-2.6","","7.5","","10.5","","0.0","","","","","","0.0","","8","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-15","2021","05","15","","17.8","","-2.7","","7.6","","10.4","","0.0","","","","","","0.0","","4","","25","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-16","2021","05","16","","21.4","","0.5","","10.9","","7.1","","0.0","","","","","","0.0","","0","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-17","2021","05","17","","17.3","","1.7","","9.5","","8.5","","0.0","","","","","","7.4","","0","","25","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-18","2021","05","18","","7.1","","-1.3","","2.9","","15.1","","0.0","","","","","","24.7","","0","","27","","64",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-19","2021","05","19","","10.4","","-1.8","","4.3","","13.7","","0.0","","","","","","2.8","","1","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-20","2021","05","20","","7.4","","-1.6","","2.9","","15.1","","0.0","","","","","","0.2","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-21","2021","05","21","","10.8","","-2.3","","4.2","","13.8","","0.0","","","","","","0.0","","0","","6","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-22","2021","05","22","","16.7","","-2.5","","7.1","","10.9","","0.0","","","","","","0.0","","0","","7","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-23","2021","05","23","","17.0","","-1.8","","7.6","","10.4","","0.0","","","","","","3.1","","0","","10","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2021-05-24","2021","05","24","","9.5","","3.0","","6.2","","11.8","","0.0","","","","","","2.5","","0","","","","",""
