"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.34","51.44","YOHO PARK","11790J1","2023-12-05","2023","12","05","","0.4","","-4.0","","-1.8","","19.8","","0.0","","","","","","25.4","","40","","26","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-06","2023","12","06","","0.7","","-0.8","","-0.1","","18.1","","0.0","","","","","","14.3","","45","","27","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-07","2023","12","07","","-0.4","","-3.1","","-1.7","","19.7","","0.0","","","","","","1.5","","54","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-08","2023","12","08","","-3.1","","-9.5","","-6.3","","24.3","","0.0","","","","","","0.4","","55","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-09","2023","12","09","","-8.9","","-16.8","","-12.9","","30.9","","0.0","","","","","","2.2","","50","","26","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-10","2023","12","10","","-4.6","","-9.1","","-6.8","","24.8","","0.0","","","","","","2.4","","50","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-11","2023","12","11","","-6.6","","-12.2","","-9.4","","27.4","","0.0","","","","","","0.0","","52","","26","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-12","2023","12","12","","-8.1","","-11.4","","-9.8","","27.8","","0.0","","","","","","0.0","","50","","28","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-13","2023","12","13","","-8.9","","-11.5","","-10.2","","28.2","","0.0","","","","","","0.7","","48","","27","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-14","2023","12","14","","-5.5","","-9.6","","-7.6","","25.6","","0.0","","","","","","4.0","","47","","27","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-15","2023","12","15","","-5.2","","-9.0","","-7.1","","25.1","","0.0","","","","","","0.2","","55","","26","","55",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-16","2023","12","16","","-3.3","","-5.4","","-4.4","","22.4","","0.0","","","","","","2.8","","53","","26","","57",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-17","2023","12","17","","-2.7","","-4.7","","-3.7","","21.7","","0.0","","","","","","0.0","","55","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-18","2023","12","18","","-2.5","","-4.6","","-3.6","","21.6","","0.0","","","","","","0.5","","53","","27","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-19","2023","12","19","","-1.1","","-4.3","","-2.7","","20.7","","0.0","","","","","","1.1","","54","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-20","2023","12","20","","0.0","","-1.9","","-1.0","","19.0","","0.0","","","","","","0.6","","51","","26","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-21","2023","12","21","","0.5","","-0.6","","0.0","","18.0","","0.0","","","","","","0.2","","50","","26","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-22","2023","12","22","","0.8","","-1.2","","-0.2","","18.2","","0.0","","","","","","3.2","","46","","28","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-23","2023","12","23","","-1.2","","-15.1","","-8.1","","26.1","","0.0","","","","","","0.0","","50","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-24","2023","12","24","","-8.4","","-21.7","","-15.0","","33.0","","0.0","","","","","","0.2","","48","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-25","2023","12","25","","-9.7","","-16.2","","-13.0","","31.0","","0.0","","","","","","0.0","","49","","27","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-26","2023","12","26","","-5.9","","-12.6","","-9.2","","27.2","","0.0","","","","","","0.0","","48","","26","","57",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-27","2023","12","27","","-6.0","","-10.5","","-8.2","","26.2","","0.0","","","","","","0.0","","48","","25","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-28","2023","12","28","","-2.3","","-7.5","","-4.9","","22.9","","0.0","","","","","","0.0","","48","","25","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-29","2023","12","29","","-2.0","","-10.2","","-6.1","","24.1","","0.0","","","","","","0.0","","47","","26","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-30","2023","12","30","","-3.2","","-12.7","","-8.0","","26.0","","0.0","","","","","","0.0","","46","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-12-31","2023","12","31","","-1.1","","-9.5","","-5.3","","23.3","","0.0","","","","","","0.9","","46","","25","","31",""
